1601,104923136,2.000e-03,3.9245,4.3353,3.9508,3.2,0.3
1700,111411200,1.505e-03,3.9005,4.2908,3.8903,91.0,7.8
1800,117964800,1.005e-03,3.8145,4.1902,3.8340,180.4,14.9
1900,124518400,5.050e-04,3.7797,4.1283,3.7763,272.6,22.5
2000,131072000,5.000e-06,3.7208,4.0752,3.7135,367.3,29.1
