1601,104923136,8.000e-03,3.8292,4.1490,3.8663,2.6,0.2
1700,111411200,6.020e-03,3.8133,4.0869,3.8050,96.1,12.5
1800,117964800,4.020e-03,3.7224,3.9908,3.7380,191.8,24.8
1900,124518400,2.020e-03,3.6762,3.9198,3.6691,290.2,39.4
2000,131072000,2.000e-05,3.6085,3.8384,3.5916,393.3,54.7
