1601,104923136,2.000e-03,3.7776,4.1120,3.8072,3.3,0.4
1700,111411200,1.505e-03,3.7665,4.0682,3.7621,100.5,16.5
1800,117964800,1.005e-03,3.6900,4.0036,3.7138,199.4,31.8
1900,124518400,5.050e-04,3.6645,3.9514,3.6658,299.2,47.7
2000,131072000,5.000e-06,3.6157,3.8953,3.6067,402.8,63.8
